"Dish.ID","Species","Dish.Number","Length","Temperature","Moisture","Units","timeBef","timeAf","count","nCum","propCum"
"1-FC","FC","1","3M","MF","PR",1,0,1,0,0,0
"1-FC","FC","1","3M","MF","PR",1,1,6,0,0,0
"1-FC","FC","1","3M","MF","PR",1,6,9,0,0,0
"1-FC","FC","1","3M","MF","PR",1,9,12,0,0,0
"1-FC","FC","1","3M","MF","PR",1,12,14,0,0,0
"1-FC","FC","1","3M","MF","PR",1,14,16,0,0,0
"1-FC","FC","1","3M","MF","PR",1,16,19,0,0,0
"1-FC","FC","1","3M","MF","PR",1,19,21,0,0,0
"1-FC","FC","1","3M","MF","PR",1,21,23,0,0,0
"1-FC","FC","1","3M","MF","PR",1,23,26,0,0,0
"1-FC","FC","1","3M","MF","PR",1,26,30,0,0,0
"1-FC","FC","1","3M","MF","PR",1,30,34,0,0,0
"1-FC","FC","1","3M","MF","PR",1,34,37,0,0,0
"1-FC","FC","1","3M","MF","PR",1,37,41,0,0,0
"1-FC","FC","1","3M","MF","PR",1,41,43,0,0,0
"1-FC","FC","1","3M","MF","PR",1,43,Inf,4,NA,NA
"2-FC","FC","2","3M","MF","PR",3,0,1,0,0,0
"2-FC","FC","2","3M","MF","PR",3,1,6,0,0,0
"2-FC","FC","2","3M","MF","PR",3,6,9,0,0,0
"2-FC","FC","2","3M","MF","PR",3,9,12,0,0,0
"2-FC","FC","2","3M","MF","PR",3,12,14,0,0,0
"2-FC","FC","2","3M","MF","PR",3,14,16,0,0,0
"2-FC","FC","2","3M","MF","PR",3,16,19,0,0,0
"2-FC","FC","2","3M","MF","PR",3,19,21,0,0,0
"2-FC","FC","2","3M","MF","PR",3,21,23,0,0,0
"2-FC","FC","2","3M","MF","PR",3,23,26,0,0,0
"2-FC","FC","2","3M","MF","PR",3,26,30,0,0,0
"2-FC","FC","2","3M","MF","PR",3,30,34,0,0,0
"2-FC","FC","2","3M","MF","PR",3,34,37,0,0,0
"2-FC","FC","2","3M","MF","PR",3,37,41,0,0,0
"2-FC","FC","2","3M","MF","PR",3,41,43,0,0,0
"2-FC","FC","2","3M","MF","PR",3,43,Inf,5,NA,NA
"3-FC","FC","3","3M","RT","PR",5,0,1,0,0,0
"3-FC","FC","3","3M","RT","PR",5,1,6,0,0,0
"3-FC","FC","3","3M","RT","PR",5,6,9,1,1,0.2
"3-FC","FC","3","3M","RT","PR",5,9,12,0,1,0.2
"3-FC","FC","3","3M","RT","PR",5,12,14,0,1,0.2
"3-FC","FC","3","3M","RT","PR",5,14,16,0,1,0.2
"3-FC","FC","3","3M","RT","PR",5,16,19,0,1,0.2
"3-FC","FC","3","3M","RT","PR",5,19,21,0,1,0.2
"3-FC","FC","3","3M","RT","PR",5,21,23,0,1,0.2
"3-FC","FC","3","3M","RT","PR",5,23,26,0,1,0.2
"3-FC","FC","3","3M","RT","PR",5,26,30,0,1,0.2
"3-FC","FC","3","3M","RT","PR",5,30,34,1,2,0.4
"3-FC","FC","3","3M","RT","PR",5,34,37,0,2,0.4
"3-FC","FC","3","3M","RT","PR",5,37,41,0,2,0.4
"3-FC","FC","3","3M","RT","PR",5,41,43,0,2,0.4
"3-FC","FC","3","3M","RT","PR",5,43,Inf,3,NA,NA
"4-FC","FC","4","5M","DF","NS",7,0,1,0,0,0
"4-FC","FC","4","5M","DF","NS",7,1,6,1,1,0.142857142857143
"4-FC","FC","4","5M","DF","NS",7,6,9,1,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,9,12,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,12,14,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,14,16,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,16,19,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,19,21,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,21,23,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,23,26,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,26,30,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,30,34,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,34,37,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,37,41,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,41,43,0,2,0.285714285714286
"4-FC","FC","4","5M","DF","NS",7,43,Inf,5,NA,NA
"5-FC","FC","5","3M","DF","PO",9,0,1,0,0,0
"5-FC","FC","5","3M","DF","PO",9,1,6,1,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,6,9,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,9,12,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,12,14,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,14,16,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,16,19,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,19,21,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,21,23,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,23,26,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,26,30,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,30,34,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,34,37,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,37,41,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,41,43,0,1,0.111111111111111
"5-FC","FC","5","3M","DF","PO",9,43,Inf,8,NA,NA
"6-FC","FC","6","5M","DF","PR",11,0,1,0,0,0
"6-FC","FC","6","5M","DF","PR",11,1,6,1,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,6,9,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,9,12,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,12,14,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,14,16,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,16,19,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,19,21,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,21,23,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,23,26,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,26,30,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,30,34,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,34,37,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,37,41,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,41,43,0,1,0.333333333333333
"6-FC","FC","6","5M","DF","PR",11,43,Inf,2,NA,NA
"7-FC","FC","7","1M","FR","PO",13,0,1,0,0,0
"7-FC","FC","7","1M","FR","PO",13,1,6,0,0,0
"7-FC","FC","7","1M","FR","PO",13,6,9,0,0,0
"7-FC","FC","7","1M","FR","PO",13,9,12,0,0,0
"7-FC","FC","7","1M","FR","PO",13,12,14,0,0,0
"7-FC","FC","7","1M","FR","PO",13,14,16,0,0,0
"7-FC","FC","7","1M","FR","PO",13,16,19,1,1,0.1
"7-FC","FC","7","1M","FR","PO",13,19,21,0,1,0.1
"7-FC","FC","7","1M","FR","PO",13,21,23,0,1,0.1
"7-FC","FC","7","1M","FR","PO",13,23,26,0,1,0.1
"7-FC","FC","7","1M","FR","PO",13,26,30,0,1,0.1
"7-FC","FC","7","1M","FR","PO",13,30,34,0,1,0.1
"7-FC","FC","7","1M","FR","PO",13,34,37,0,1,0.1
"7-FC","FC","7","1M","FR","PO",13,37,41,0,1,0.1
"7-FC","FC","7","1M","FR","PO",13,41,43,0,1,0.1
"7-FC","FC","7","1M","FR","PO",13,43,Inf,9,NA,NA
"8-FC","FC","8","1M","MF","PR",15,0,1,0,0,0
"8-FC","FC","8","1M","MF","PR",15,1,6,1,1,0.166666666666667
"8-FC","FC","8","1M","MF","PR",15,6,9,1,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,9,12,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,12,14,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,14,16,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,16,19,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,19,21,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,21,23,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,23,26,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,26,30,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,30,34,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,34,37,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,37,41,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,41,43,0,2,0.333333333333333
"8-FC","FC","8","1M","MF","PR",15,43,Inf,4,NA,NA
"9-FC","FC","9","3M","MF","NS",17,0,1,0,0,0
"9-FC","FC","9","3M","MF","NS",17,1,6,0,0,0
"9-FC","FC","9","3M","MF","NS",17,6,9,1,1,0.25
"9-FC","FC","9","3M","MF","NS",17,9,12,0,1,0.25
"9-FC","FC","9","3M","MF","NS",17,12,14,1,2,0.5
"9-FC","FC","9","3M","MF","NS",17,14,16,0,2,0.5
"9-FC","FC","9","3M","MF","NS",17,16,19,0,2,0.5
"9-FC","FC","9","3M","MF","NS",17,19,21,0,2,0.5
"9-FC","FC","9","3M","MF","NS",17,21,23,0,2,0.5
"9-FC","FC","9","3M","MF","NS",17,23,26,0,2,0.5
"9-FC","FC","9","3M","MF","NS",17,26,30,0,2,0.5
"9-FC","FC","9","3M","MF","NS",17,30,34,0,2,0.5
"9-FC","FC","9","3M","MF","NS",17,34,37,0,2,0.5
"9-FC","FC","9","3M","MF","NS",17,37,41,0,2,0.5
"9-FC","FC","9","3M","MF","NS",17,41,43,0,2,0.5
"9-FC","FC","9","3M","MF","NS",17,43,Inf,2,NA,NA
"10-FC","FC","10","1M","MF","NS",19,0,1,0,0,0
"10-FC","FC","10","1M","MF","NS",19,1,6,0,0,0
"10-FC","FC","10","1M","MF","NS",19,6,9,2,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,9,12,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,12,14,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,14,16,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,16,19,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,19,21,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,21,23,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,23,26,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,26,30,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,30,34,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,34,37,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,37,41,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,41,43,0,2,0.333333333333333
"10-FC","FC","10","1M","MF","NS",19,43,Inf,4,NA,NA
"11-FC","FC","11","5M","DF","PO",21,0,1,0,0,0
"11-FC","FC","11","5M","DF","PO",21,1,6,0,0,0
"11-FC","FC","11","5M","DF","PO",21,6,9,0,0,0
"11-FC","FC","11","5M","DF","PO",21,9,12,0,0,0
"11-FC","FC","11","5M","DF","PO",21,12,14,0,0,0
"11-FC","FC","11","5M","DF","PO",21,14,16,0,0,0
"11-FC","FC","11","5M","DF","PO",21,16,19,0,0,0
"11-FC","FC","11","5M","DF","PO",21,19,21,0,0,0
"11-FC","FC","11","5M","DF","PO",21,21,23,0,0,0
"11-FC","FC","11","5M","DF","PO",21,23,26,0,0,0
"11-FC","FC","11","5M","DF","PO",21,26,30,0,0,0
"11-FC","FC","11","5M","DF","PO",21,30,34,0,0,0
"11-FC","FC","11","5M","DF","PO",21,34,37,0,0,0
"11-FC","FC","11","5M","DF","PO",21,37,41,0,0,0
"11-FC","FC","11","5M","DF","PO",21,41,43,0,0,0
"11-FC","FC","11","5M","DF","PO",21,43,Inf,6,NA,NA
"12-FC","FC","12","3M","FR","NS",23,0,1,0,0,0
"12-FC","FC","12","3M","FR","NS",23,1,6,0,0,0
"12-FC","FC","12","3M","FR","NS",23,6,9,0,0,0
"12-FC","FC","12","3M","FR","NS",23,9,12,0,0,0
"12-FC","FC","12","3M","FR","NS",23,12,14,0,0,0
"12-FC","FC","12","3M","FR","NS",23,14,16,0,0,0
"12-FC","FC","12","3M","FR","NS",23,16,19,0,0,0
"12-FC","FC","12","3M","FR","NS",23,19,21,0,0,0
"12-FC","FC","12","3M","FR","NS",23,21,23,0,0,0
"12-FC","FC","12","3M","FR","NS",23,23,26,0,0,0
"12-FC","FC","12","3M","FR","NS",23,26,30,0,0,0
"12-FC","FC","12","3M","FR","NS",23,30,34,0,0,0
"12-FC","FC","12","3M","FR","NS",23,34,37,0,0,0
"12-FC","FC","12","3M","FR","NS",23,37,41,0,0,0
"12-FC","FC","12","3M","FR","NS",23,41,43,0,0,0
"12-FC","FC","12","3M","FR","NS",23,43,Inf,4,NA,NA
"13-FC","FC","13","5M","MF","PR",25,0,1,0,0,0
"13-FC","FC","13","5M","MF","PR",25,1,6,0,0,0
"13-FC","FC","13","5M","MF","PR",25,6,9,0,0,0
"13-FC","FC","13","5M","MF","PR",25,9,12,0,0,0
"13-FC","FC","13","5M","MF","PR",25,12,14,0,0,0
"13-FC","FC","13","5M","MF","PR",25,14,16,0,0,0
"13-FC","FC","13","5M","MF","PR",25,16,19,0,0,0
"13-FC","FC","13","5M","MF","PR",25,19,21,0,0,0
"13-FC","FC","13","5M","MF","PR",25,21,23,0,0,0
"13-FC","FC","13","5M","MF","PR",25,23,26,0,0,0
"13-FC","FC","13","5M","MF","PR",25,26,30,0,0,0
"13-FC","FC","13","5M","MF","PR",25,30,34,0,0,0
"13-FC","FC","13","5M","MF","PR",25,34,37,0,0,0
"13-FC","FC","13","5M","MF","PR",25,37,41,0,0,0
"13-FC","FC","13","5M","MF","PR",25,41,43,0,0,0
"13-FC","FC","13","5M","MF","PR",25,43,Inf,10,NA,NA
"14-FC","FC","14","1M","DF","PR",27,0,1,0,0,0
"14-FC","FC","14","1M","DF","PR",27,1,6,0,0,0
"14-FC","FC","14","1M","DF","PR",27,6,9,2,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,9,12,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,12,14,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,14,16,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,16,19,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,19,21,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,21,23,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,23,26,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,26,30,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,30,34,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,34,37,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,37,41,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,41,43,0,2,0.153846153846154
"14-FC","FC","14","1M","DF","PR",27,43,Inf,11,NA,NA
"15-FC","FC","15","5M","FR","PO",29,0,1,0,0,0
"15-FC","FC","15","5M","FR","PO",29,1,6,0,0,0
"15-FC","FC","15","5M","FR","PO",29,6,9,2,2,0.25
"15-FC","FC","15","5M","FR","PO",29,9,12,2,4,0.5
"15-FC","FC","15","5M","FR","PO",29,12,14,0,4,0.5
"15-FC","FC","15","5M","FR","PO",29,14,16,0,4,0.5
"15-FC","FC","15","5M","FR","PO",29,16,19,0,4,0.5
"15-FC","FC","15","5M","FR","PO",29,19,21,0,4,0.5
"15-FC","FC","15","5M","FR","PO",29,21,23,0,4,0.5
"15-FC","FC","15","5M","FR","PO",29,23,26,0,4,0.5
"15-FC","FC","15","5M","FR","PO",29,26,30,0,4,0.5
"15-FC","FC","15","5M","FR","PO",29,30,34,0,4,0.5
"15-FC","FC","15","5M","FR","PO",29,34,37,0,4,0.5
"15-FC","FC","15","5M","FR","PO",29,37,41,0,4,0.5
"15-FC","FC","15","5M","FR","PO",29,41,43,0,4,0.5
"15-FC","FC","15","5M","FR","PO",29,43,Inf,4,NA,NA
"16-FC","FC","16","5M","FR","NS",31,0,1,0,0,0
"16-FC","FC","16","5M","FR","NS",31,1,6,1,1,0.25
"16-FC","FC","16","5M","FR","NS",31,6,9,1,2,0.5
"16-FC","FC","16","5M","FR","NS",31,9,12,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,12,14,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,14,16,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,16,19,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,19,21,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,21,23,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,23,26,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,26,30,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,30,34,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,34,37,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,37,41,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,41,43,0,2,0.5
"16-FC","FC","16","5M","FR","NS",31,43,Inf,2,NA,NA
"17-FC","FC","17","3M","MF","PR",33,0,1,0,0,0
"17-FC","FC","17","3M","MF","PR",33,1,6,0,0,0
"17-FC","FC","17","3M","MF","PR",33,6,9,0,0,0
"17-FC","FC","17","3M","MF","PR",33,9,12,0,0,0
"17-FC","FC","17","3M","MF","PR",33,12,14,0,0,0
"17-FC","FC","17","3M","MF","PR",33,14,16,0,0,0
"17-FC","FC","17","3M","MF","PR",33,16,19,0,0,0
"17-FC","FC","17","3M","MF","PR",33,19,21,0,0,0
"17-FC","FC","17","3M","MF","PR",33,21,23,0,0,0
"17-FC","FC","17","3M","MF","PR",33,23,26,0,0,0
"17-FC","FC","17","3M","MF","PR",33,26,30,0,0,0
"17-FC","FC","17","3M","MF","PR",33,30,34,0,0,0
"17-FC","FC","17","3M","MF","PR",33,34,37,0,0,0
"17-FC","FC","17","3M","MF","PR",33,37,41,0,0,0
"17-FC","FC","17","3M","MF","PR",33,41,43,0,0,0
"17-FC","FC","17","3M","MF","PR",33,43,Inf,1,NA,NA
"18-FC","FC","18","3M","MF","NS",35,0,1,0,0,0
"18-FC","FC","18","3M","MF","NS",35,1,6,0,0,0
"18-FC","FC","18","3M","MF","NS",35,6,9,1,1,0.111111111111111
"18-FC","FC","18","3M","MF","NS",35,9,12,1,2,0.222222222222222
"18-FC","FC","18","3M","MF","NS",35,12,14,1,3,0.333333333333333
"18-FC","FC","18","3M","MF","NS",35,14,16,0,3,0.333333333333333
"18-FC","FC","18","3M","MF","NS",35,16,19,0,3,0.333333333333333
"18-FC","FC","18","3M","MF","NS",35,19,21,0,3,0.333333333333333
"18-FC","FC","18","3M","MF","NS",35,21,23,0,3,0.333333333333333
"18-FC","FC","18","3M","MF","NS",35,23,26,0,3,0.333333333333333
"18-FC","FC","18","3M","MF","NS",35,26,30,0,3,0.333333333333333
"18-FC","FC","18","3M","MF","NS",35,30,34,0,3,0.333333333333333
"18-FC","FC","18","3M","MF","NS",35,34,37,0,3,0.333333333333333
"18-FC","FC","18","3M","MF","NS",35,37,41,0,3,0.333333333333333
"18-FC","FC","18","3M","MF","NS",35,41,43,0,3,0.333333333333333
"18-FC","FC","18","3M","MF","NS",35,43,Inf,6,NA,NA
"19-FC","FC","19","3M","FR","PO",37,0,1,0,0,0
"19-FC","FC","19","3M","FR","PO",37,1,6,0,0,0
"19-FC","FC","19","3M","FR","PO",37,6,9,0,0,0
"19-FC","FC","19","3M","FR","PO",37,9,12,0,0,0
"19-FC","FC","19","3M","FR","PO",37,12,14,0,0,0
"19-FC","FC","19","3M","FR","PO",37,14,16,0,0,0
"19-FC","FC","19","3M","FR","PO",37,16,19,0,0,0
"19-FC","FC","19","3M","FR","PO",37,19,21,0,0,0
"19-FC","FC","19","3M","FR","PO",37,21,23,0,0,0
"19-FC","FC","19","3M","FR","PO",37,23,26,0,0,0
"19-FC","FC","19","3M","FR","PO",37,26,30,0,0,0
"19-FC","FC","19","3M","FR","PO",37,30,34,0,0,0
"19-FC","FC","19","3M","FR","PO",37,34,37,0,0,0
"19-FC","FC","19","3M","FR","PO",37,37,41,0,0,0
"19-FC","FC","19","3M","FR","PO",37,41,43,0,0,0
"19-FC","FC","19","3M","FR","PO",37,43,Inf,7,NA,NA
"20-FC","FC","20","C","RT","PO",39,0,1,0,0,0
"20-FC","FC","20","C","RT","PO",39,1,6,0,0,0
"20-FC","FC","20","C","RT","PO",39,6,9,1,1,0.166666666666667
"20-FC","FC","20","C","RT","PO",39,9,12,0,1,0.166666666666667
"20-FC","FC","20","C","RT","PO",39,12,14,0,1,0.166666666666667
"20-FC","FC","20","C","RT","PO",39,14,16,1,2,0.333333333333333
"20-FC","FC","20","C","RT","PO",39,16,19,0,2,0.333333333333333
"20-FC","FC","20","C","RT","PO",39,19,21,0,2,0.333333333333333
"20-FC","FC","20","C","RT","PO",39,21,23,0,2,0.333333333333333
"20-FC","FC","20","C","RT","PO",39,23,26,0,2,0.333333333333333
"20-FC","FC","20","C","RT","PO",39,26,30,0,2,0.333333333333333
"20-FC","FC","20","C","RT","PO",39,30,34,0,2,0.333333333333333
"20-FC","FC","20","C","RT","PO",39,34,37,0,2,0.333333333333333
"20-FC","FC","20","C","RT","PO",39,37,41,0,2,0.333333333333333
"20-FC","FC","20","C","RT","PO",39,41,43,0,2,0.333333333333333
"20-FC","FC","20","C","RT","PO",39,43,Inf,4,NA,NA
"21-FC","FC","21","3M","FR","PR",41,0,1,0,0,0
"21-FC","FC","21","3M","FR","PR",41,1,6,0,0,0
"21-FC","FC","21","3M","FR","PR",41,6,9,0,0,0
"21-FC","FC","21","3M","FR","PR",41,9,12,0,0,0
"21-FC","FC","21","3M","FR","PR",41,12,14,0,0,0
"21-FC","FC","21","3M","FR","PR",41,14,16,0,0,0
"21-FC","FC","21","3M","FR","PR",41,16,19,0,0,0
"21-FC","FC","21","3M","FR","PR",41,19,21,0,0,0
"21-FC","FC","21","3M","FR","PR",41,21,23,0,0,0
"21-FC","FC","21","3M","FR","PR",41,23,26,0,0,0
"21-FC","FC","21","3M","FR","PR",41,26,30,0,0,0
"21-FC","FC","21","3M","FR","PR",41,30,34,0,0,0
"21-FC","FC","21","3M","FR","PR",41,34,37,0,0,0
"21-FC","FC","21","3M","FR","PR",41,37,41,0,0,0
"21-FC","FC","21","3M","FR","PR",41,41,43,0,0,0
"21-FC","FC","21","3M","FR","PR",41,43,Inf,2,NA,NA
"22-FC","FC","22","1M","FR","NS",43,0,1,0,0,0
"22-FC","FC","22","1M","FR","NS",43,1,6,0,0,0
"22-FC","FC","22","1M","FR","NS",43,6,9,0,0,0
"22-FC","FC","22","1M","FR","NS",43,9,12,0,0,0
"22-FC","FC","22","1M","FR","NS",43,12,14,0,0,0
"22-FC","FC","22","1M","FR","NS",43,14,16,0,0,0
"22-FC","FC","22","1M","FR","NS",43,16,19,0,0,0
"22-FC","FC","22","1M","FR","NS",43,19,21,0,0,0
"22-FC","FC","22","1M","FR","NS",43,21,23,0,0,0
"22-FC","FC","22","1M","FR","NS",43,23,26,0,0,0
"22-FC","FC","22","1M","FR","NS",43,26,30,0,0,0
"22-FC","FC","22","1M","FR","NS",43,30,34,0,0,0
"22-FC","FC","22","1M","FR","NS",43,34,37,0,0,0
"22-FC","FC","22","1M","FR","NS",43,37,41,0,0,0
"22-FC","FC","22","1M","FR","NS",43,41,43,0,0,0
"22-FC","FC","22","1M","FR","NS",43,43,Inf,8,NA,NA
"23-FC","FC","23","1M","MF","NS",45,0,1,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,1,6,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,6,9,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,9,12,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,12,14,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,14,16,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,16,19,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,19,21,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,21,23,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,23,26,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,26,30,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,30,34,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,34,37,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,37,41,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,41,43,0,0,NA
"23-FC","FC","23","1M","MF","NS",45,43,Inf,0,NA,NA
"24-FC","FC","24","5M","FR","PO",47,0,1,0,0,0
"24-FC","FC","24","5M","FR","PO",47,1,6,0,0,0
"24-FC","FC","24","5M","FR","PO",47,6,9,0,0,0
"24-FC","FC","24","5M","FR","PO",47,9,12,0,0,0
"24-FC","FC","24","5M","FR","PO",47,12,14,0,0,0
"24-FC","FC","24","5M","FR","PO",47,14,16,0,0,0
"24-FC","FC","24","5M","FR","PO",47,16,19,0,0,0
"24-FC","FC","24","5M","FR","PO",47,19,21,0,0,0
"24-FC","FC","24","5M","FR","PO",47,21,23,0,0,0
"24-FC","FC","24","5M","FR","PO",47,23,26,0,0,0
"24-FC","FC","24","5M","FR","PO",47,26,30,0,0,0
"24-FC","FC","24","5M","FR","PO",47,30,34,0,0,0
"24-FC","FC","24","5M","FR","PO",47,34,37,0,0,0
"24-FC","FC","24","5M","FR","PO",47,37,41,0,0,0
"24-FC","FC","24","5M","FR","PO",47,41,43,0,0,0
"24-FC","FC","24","5M","FR","PO",47,43,Inf,2,NA,NA
"25-FC","FC","25","3M","MF","PO",49,0,1,0,0,0
"25-FC","FC","25","3M","MF","PO",49,1,6,0,0,0
"25-FC","FC","25","3M","MF","PO",49,6,9,0,0,0
"25-FC","FC","25","3M","MF","PO",49,9,12,0,0,0
"25-FC","FC","25","3M","MF","PO",49,12,14,0,0,0
"25-FC","FC","25","3M","MF","PO",49,14,16,0,0,0
"25-FC","FC","25","3M","MF","PO",49,16,19,0,0,0
"25-FC","FC","25","3M","MF","PO",49,19,21,0,0,0
"25-FC","FC","25","3M","MF","PO",49,21,23,0,0,0
"25-FC","FC","25","3M","MF","PO",49,23,26,0,0,0
"25-FC","FC","25","3M","MF","PO",49,26,30,0,0,0
"25-FC","FC","25","3M","MF","PO",49,30,34,0,0,0
"25-FC","FC","25","3M","MF","PO",49,34,37,0,0,0
"25-FC","FC","25","3M","MF","PO",49,37,41,0,0,0
"25-FC","FC","25","3M","MF","PO",49,41,43,0,0,0
"25-FC","FC","25","3M","MF","PO",49,43,Inf,5,NA,NA
"26-FC","FC","26","3M","DF","PO",51,0,1,0,0,0
"26-FC","FC","26","3M","DF","PO",51,1,6,0,0,0
"26-FC","FC","26","3M","DF","PO",51,6,9,0,0,0
"26-FC","FC","26","3M","DF","PO",51,9,12,0,0,0
"26-FC","FC","26","3M","DF","PO",51,12,14,0,0,0
"26-FC","FC","26","3M","DF","PO",51,14,16,0,0,0
"26-FC","FC","26","3M","DF","PO",51,16,19,0,0,0
"26-FC","FC","26","3M","DF","PO",51,19,21,0,0,0
